t;U;V;Lx;β;δ;v;Q;ΔT
1.0;4.0;0.12;256.0;100.0;0.02705636841691618;Dict("m" => 0.09128872559071982, "w0" => 0.09685943739001576, "wp" => 1.0892020392376289e-11);Dict("m" => 0.8749400079691161, "w0" => 0.100778085666553, "wp" => 9.153156246339973e-6);75.269172842
1.0;4.0;0.12;256.0;100.0;0.02912533393415756;Dict("m" => 0.08871084563536162, "w0" => 0.09703143045740521, "wp" => 6.754680717207905e-12);Dict("m" => 0.8293573479041527, "w0" => 0.09284505162340806, "wp" => 5.6660234489882325e-6);75.928185602
1.0;4.0;0.12;256.0;100.0;0.031194299451398937;Dict("m" => 0.08609429601108323, "w0" => 0.0972023757432238, "wp" => 1.4833038499015918e-11);Dict("m" => 0.9715294366827165, "w0" => 0.10564016939801357, "wp" => 1.2419984261563953e-5);73.744169542
1.0;4.0;0.12;256.0;100.0;0.033263264968640315;Dict("m" => 0.08337117825628351, "w0" => 0.0973790644636534, "wp" => 1.5344287669328324e-13);Dict("m" => 0.9279256135751035, "w0" => 0.0977220889990249, "wp" => 1.2824192734883442e-7);75.860379142
1.0;4.0;0.12;256.0;100.0;0.035332230485881695;Dict("m" => 0.08057182247440917, "w0" => 0.0975573565134602, "wp" => 1.9730106966994498e-11);Dict("m" => 0.9360014209787437, "w0" => 0.09529779864542176, "wp" => 1.6458842024983857e-5);73.745158322
1.0;4.0;0.12;256.0;100.0;0.037401196003123076;Dict("m" => 0.07767327976462557, "w0" => 0.09773871965148379, "wp" => 1.7424696930206787e-12);Dict("m" => 0.9215619435382072, "w0" => 0.09048735355815518, "wp" => 1.4508050728746646e-6);80.859929488
1.0;4.0;0.12;256.0;100.0;0.039470161520364457;Dict("m" => 0.0746806513676107, "w0" => 0.09792160192834005, "wp" => 8.44084234436139e-13);Dict("m" => 0.9674084639182956, "w0" => 0.0913761421529602, "wp" => 7.014524582750973e-7);85.544029272
1.0;4.0;0.12;256.0;100.0;0.04153912703760584;Dict("m" => 0.07153669110867765, "w0" => 0.09811011030121813, "wp" => 2.915456725897158e-13);Dict("m" => 0.8705582092928543, "w0" => 0.0787649641240118, "wp" => 2.4180407141166156e-7);88.363629006
1.0;4.0;0.12;256.0;100.0;0.04360809255484721;Dict("m" => 0.06828091106490149, "w0" => 0.09829902310725064, "wp" => 6.324699219158368e-13);Dict("m" => 0.8865596921255048, "w0" => 0.07658656931641694, "wp" => 5.23529635686116e-7);84.10904974
1.0;4.0;0.12;256.0;100.0;0.04567705807208859;Dict("m" => 0.0648875786160667, "w0" => 0.09848903234647352, "wp" => 2.7024035558906027e-15);Dict("m" => 0.9662453703201956, "w0" => 0.07936011019060718, "wp" => 2.2325061311311146e-9);97.387183541
1.0;4.0;0.12;256.0;100.0;0.04774602358932997;Dict("m" => 0.06072515749806259, "w0" => 0.09872694905025564, "wp" => 2.0692979335328423e-20);Dict("m" => 0.8905855316561351, "w0" => 0.06798997624693492, "wp" => 1.7052633141816197e-14);133.221809092
1.0;4.0;0.12;256.0;100.0;0.04981498910657135;Dict("m" => 0.05746941974893323, "w0" => 0.09888088854452749, "wp" => 5.060047090443601e-13);Dict("m" => 0.8929106233504513, "w0" => 0.0649292950355429, "wp" => 4.163232010021939e-7);71.542279837
1.0;4.0;0.12;256.0;100.0;0.051883954623812734;Dict("m" => 0.05343666483869201, "w0" => 0.09907724888709465, "wp" => 4.0891438356316413e-16);Dict("m" => 0.9477524809414772, "w0" => 0.06409630939119282, "wp" => 3.35757633268556e-10);108.78922327
1.0;4.0;0.12;256.0;100.0;0.05395292014105411;Dict("m" => 0.04906574225918819, "w0" => 0.09927712641797183, "wp" => 6.262321984330135e-18);Dict("m" => 0.921807652263032, "w0" => 0.05723006243976703, "wp" => 5.131357398309342e-12);125.926899543
